BatchNo,AreaPattern,Count
波次103,"(5, 2, 3, 14, 15, 17)",2.0
波次103,"(5, 3, 5, 12, 15, 16)",1.0
波次103,"(5, 2, 4, 11, 14, 15)",1.0
波次103,"(5, 1, 4, 6, 11, 16)",2.0
波次103,"(5, 4, 6, 16, 17)",1.0
波次103,"(5, 3, 5, 11, 12, 16)",1.0
波次103,"(5, 2, 3, 7, 16, 17)",2.0
波次103,"(5, 3, 8, 11, 12, 16)",2.0
波次103,"(5, 4, 7, 8, 16)",2.0
波次103,"(5, 2, 7, 12, 16, 17)",1.0
波次103,"(5, 1, 5, 11, 16)",1.0
波次103,"(5, 2, 12, 13, 14, 16)",2.0
波次103,"(5, 2, 3, 11, 16, 17)",1.0
波次103,"(5, 3, 4, 11, 13, 15)",2.0
波次103,"(5, 1, 6, 12, 16)",2.0
波次103,"(5, 5, 11, 16, 17)",3.0
波次103,"(5, 1, 8, 11, 16)",2.0
波次103,"(5, 1, 8, 9, 16)",1.0
波次103,"(5, 3, 4, 5, 9, 16)",1.0
波次103,"(5, 1, 7, 11, 16, 17)",1.0
波次103,"(5, 1, 4, 5, 16, 17)",2.0
波次103,"(5, 3, 11, 14, 16, 17)",2.0
波次103,"(5, 2, 3, 12, 14, 16)",1.0
波次103,"(5, 1, 3, 11, 15, 16)",2.0
波次103,"(5, 1, 3, 7, 14, 16)",1.0
波次103,"(5, 1, 3, 12, 14, 16)",1.0
波次103,"(5, 1, 9, 13, 16)",1.0
波次103,"(5, 11, 13, 14, 16, 17)",2.0
波次103,"(5, 1, 5, 16, 17)",2.0
波次103,"(5, 1, 8, 14, 16)",1.0
波次103,"(5, 5, 16, 17)",1.0
波次103,"(5, 1, 4, 5, 11, 15)",1.0
波次103,"(5, 1, 2, 9, 16, 17)",1.0
波次103,"(5, 1, 6, 14, 16)",2.0
波次103,"(5, 1, 9, 14, 15, 17)",4.0
波次103,"(5, 2, 9, 12, 14, 16)",2.0
波次103,"(5, 1, 3, 9, 14, 15)",1.0
波次103,"(5, 3, 4, 5, 14, 16)",2.0
波次103,"(5, 3, 4, 8, 11, 16)",2.0
波次103,"(5, 2, 5, 11, 15, 17)",1.0
波次103,"(5, 4, 8, 9, 11, 16)",1.0
波次103,"(5, 5, 8, 16, 17)",3.0
波次103,"(5, 8, 9, 11, 12, 16)",2.0
波次103,"(5, 2, 4, 7, 8, 16)",1.0
波次103,"(5, 1, 2, 4, 8, 16)",1.0
波次103,"(5, 1, 2, 4, 11, 15)",1.0
波次103,"(5, 4, 5, 8, 16, 17)",2.0
波次103,"(5, 1, 7, 14, 16, 17)",1.0
波次103,"(5, 2, 4, 9, 15, 16)",2.0
波次103,"(5, 1, 2, 6, 11, 15)",1.0
波次103,"(5, 4, 5, 12, 15)",1.0
波次103,"(5, 2, 3, 12, 16, 17)",1.0
波次103,"(5, 2, 4, 5, 12, 16)",1.0
波次103,"(5, 2, 8, 12, 13, 16)",4.0
波次103,"(5, 5, 12, 14, 16, 17)",1.0
波次103,"(5, 1, 3, 4, 11, 16)",1.0
波次103,"(5, 1, 3, 6, 16)",1.0
波次103,"(5, 2, 8, 12, 15)",1.0
波次103,"(5, 7, 9, 12, 16)",1.0
波次103,"(5, 3, 8, 11, 16, 17)",1.0
波次103,"(5, 1, 5, 8, 16, 17)",1.0
波次103,"(5, 1, 3, 4, 16, 17)",2.0
波次103,"(5, 1, 4, 9, 16, 17)",2.0
波次103,"(5, 1, 5, 11, 14, 15)",1.0
波次103,"(5, 3, 5, 12, 16, 17)",1.0
波次103,"(5, 4, 6, 14, 16)",2.0
波次103,"(5, 1, 8, 13, 16, 17)",2.0
波次103,"(5, 2, 4, 7, 12, 16)",2.0
波次103,"(5, 3, 9, 11, 12, 16)",1.0
波次103,"(5, 9, 11, 13, 16, 17)",2.0
波次103,"(5, 1, 3, 8, 13, 16)",1.0
波次103,"(5, 4, 11, 15, 17)",4.0
波次103,"(5, 2, 4, 6, 13, 16)",1.0
波次103,"(5, 1, 11, 13, 16, 17)",2.0
波次103,"(5, 1, 8, 12, 13, 16)",1.0
波次103,"(5, 1, 4, 6, 16, 17)",2.0
波次103,"(5, 1, 9, 11, 14, 15)",1.0
波次103,"(5, 2, 3, 9, 15, 17)",1.0
波次103,"(5, 2, 3, 7, 12, 16)",1.0
波次103,"(5, 1, 3, 6, 12, 16)",1.0
波次103,"(5, 1, 5, 15)",2.0
波次103,"(5, 1, 2, 12, 14, 16)",1.0
波次103,"(5, 5, 9, 11, 12, 16)",1.0
波次103,"(5, 2, 4, 5, 15)",1.0
波次103,"(5, 4, 11, 13, 14, 16)",1.0
波次103,"(5, 4, 7, 11, 12, 16)",2.0
波次103,"(5, 1, 2, 15, 17)",2.0
波次103,"(5, 1, 11, 14, 15, 16)",1.0
波次103,"(5, 1, 9, 11, 12, 15)",1.0
波次103,"(5, 3, 6, 12, 15, 17)",1.0
波次103,"(5, 5, 9, 11, 16, 17)",1.0
波次103,"(5, 1, 3, 7, 16)",2.0
波次103,"(5, 4, 7, 11, 16, 17)",2.0
波次103,"(5, 2, 4, 8, 11, 16)",1.0
波次103,"(5, 4, 7, 13, 16)",2.0
波次103,"(5, 2, 7, 11, 16, 17)",1.0
波次103,"(5, 2, 8, 11, 15, 17)",1.0
波次103,"(5, 1, 3, 9, 11, 16)",1.0
波次103,"(5, 1, 3, 9, 16, 17)",1.0
波次103,"(5, 9, 11, 12, 14, 16)",1.0
波次103,"(5, 3, 6, 7, 12, 16)",1.0
波次103,"(5, 2, 5, 11, 12, 16)",1.0
波次103,"(5, 1, 6, 11, 16)",2.0
波次103,"(5, 2, 6, 15, 17)",1.0
波次103,"(5, 4, 5, 15)",2.0
波次103,"(5, 4, 5, 7, 16)",1.0
波次103,"(5, 1, 3, 5, 6, 16)",1.0
波次103,"(5, 1, 3, 8, 9, 15)",1.0
波次103,"(5, 2, 4, 11, 16, 17)",1.0
波次103,"(5, 1, 3, 8, 16, 17)",1.0
波次103,"(5, 2, 6, 16, 17)",1.0
波次103,"(5, 2, 3, 4, 5, 15)",1.0
波次103,"(5, 2, 4, 8, 14, 16)",1.0
波次103,"(5, 4, 7, 8, 11, 16)",3.0
波次103,"(5, 2, 3, 4, 6, 16)",1.0
波次103,"(5, 3, 4, 7, 16)",1.0
波次103,"(5, 1, 2, 3, 5, 15)",1.0
波次103,"(5, 3, 12, 13, 14, 16)",1.0
波次103,"(5, 2, 3, 4, 8, 15)",1.0
波次103,"(5, 3, 11, 12, 14, 15)",1.0
波次103,"(5, 1, 6, 16, 17)",3.0
波次103,"(5, 1, 3, 4, 6, 16)",1.0
波次103,"(5, 1, 3, 6, 15)",2.0
波次103,"(5, 3, 4, 5, 13, 16)",1.0
波次103,"(5, 1, 3, 5, 12, 16)",1.0
波次103,"(5, 4, 9, 11, 13, 15)",1.0
波次103,"(5, 3, 6, 16, 17)",1.0
波次103,"(5, 2, 3, 4, 13, 16)",1.0
波次103,"(5, 2, 3, 9, 16, 17)",2.0
波次103,"(5, 3, 5, 11, 16, 17)",1.0
波次103,"(5, 1, 9, 11, 12, 16)",1.0
波次103,"(5, 2, 4, 11, 13, 16)",1.0
波次103,"(5, 4, 5, 11, 16, 17)",4.0
波次103,"(5, 2, 11, 14, 16, 17)",3.0
波次103,"(5, 1, 2, 4, 8, 15)",1.0
波次103,"(5, 4, 7, 12, 14, 16)",1.0
波次103,"(5, 2, 4, 7, 11, 16)",1.0
波次103,"(5, 2, 4, 8, 9, 16)",2.0
波次103,"(5, 1, 2, 3, 11, 16)",1.0
波次103,"(5, 2, 8, 9, 16, 17)",1.0
波次103,"(5, 1, 5, 16)",1.0
波次103,"(5, 4, 7, 11, 14, 15)",1.0
波次103,"(5, 5, 7, 11, 16, 17)",1.0
波次103,"(5, 1, 6, 7, 16)",2.0
波次103,"(5, 3, 4, 13, 14, 16)",1.0
波次103,"(5, 4, 5, 12, 16, 17)",2.0
波次103,"(5, 3, 7, 11, 12, 16)",1.0
波次103,"(5, 3, 7, 12, 16, 17)",1.0
波次103,"(5, 2, 5, 12, 14, 16)",1.0
波次103,"(5, 3, 4, 6, 7, 16)",1.0
波次103,"(5, 4, 5, 11, 14, 15)",2.0
波次103,"(5, 5, 12, 15)",1.0
波次103,"(5, 2, 5, 11, 12, 15)",1.0
波次103,"(5, 3, 4, 7, 11, 16)",2.0
波次103,"(5, 2, 7, 12, 14, 16)",1.0
波次103,"(5, 1, 3, 11, 15)",2.0
波次103,"(5, 1, 2, 6, 8, 16)",1.0
波次103,"(5, 2, 4, 7, 16, 17)",1.0
波次103,"(5, 2, 4, 5, 9, 16)",1.0
波次103,"(5, 1, 8, 11, 13, 16)",1.0
波次103,"(5, 1, 6, 7, 11, 16)",1.0
波次103,"(5, 1, 9, 15, 17)",2.0
波次103,"(5, 2, 8, 12, 14, 16)",1.0
波次103,"(5, 8, 11, 13, 16, 17)",2.0
波次103,"(5, 2, 4, 5, 15, 17)",1.0
波次103,"(5, 1, 2, 7, 15, 16)",1.0
波次103,"(5, 1, 5, 8, 11, 16)",1.0
波次103,"(5, 1, 6, 11, 15, 17)",1.0
波次103,"(5, 1, 3, 13, 15, 16)",1.0
波次103,"(5, 1, 5, 11, 16, 17)",2.0
波次103,"(5, 3, 4, 7, 15, 16)",1.0
波次103,"(5, 3, 4, 9, 11, 16)",1.0
波次103,"(5, 1, 2, 4, 5, 16)",1.0
波次103,"(5, 2, 4, 9, 12, 16)",1.0
波次103,"(5, 1, 3, 6, 8, 16)",1.0
波次103,"(5, 3, 7, 12, 13, 16)",1.0
波次103,"(5, 1, 9, 11, 13, 16)",1.0
波次103,"(5, 5, 8, 12, 16)",1.0
波次103,"(5, 2, 3, 9, 12, 15)",1.0
波次103,"(5, 2, 7, 11, 15, 17)",1.0
波次103,"(5, 1, 3, 5, 15)",1.0
波次103,"(5, 2, 11, 14, 15, 17)",1.0
波次103,"(5, 1, 2, 3, 6, 16)",1.0
波次103,"(5, 3, 7, 9, 16, 17)",1.0
波次103,"(5, 2, 4, 11, 14, 16)",1.0
波次103,"(5, 1, 3, 4, 13, 16)",1.0
波次103,"(5, 1, 5, 12, 15)",1.0
波次103,"(5, 3, 13, 14, 15, 17)",1.0
波次103,"(5, 1, 2, 4, 12, 15)",1.0
波次103,"(5, 1, 3, 11, 16, 17)",1.0
波次103,"(5, 4, 9, 15)",1.0
波次103,"(5, 2, 3, 12, 13, 15)",1.0
波次103,"(5, 1, 3, 7, 12, 15)",1.0
波次103,"(5, 1, 4, 5, 16)",1.0
波次103,"(5, 5, 7, 16, 17)",1.0
波次103,"(5, 2, 3, 4, 8, 16)",2.0
波次103,"(5, 2, 3, 11, 12, 16)",1.0
波次103,"(5, 1, 3, 12, 14, 15)",1.0
波次103,"(5, 1, 2, 13, 15)",1.0
波次103,"(5, 1, 2, 8, 16)",1.0
波次103,"(5, 1, 2, 3, 15, 16)",1.0
波次103,"(5, 2, 3, 4, 12, 16)",1.0
波次103,"(5, 1, 2, 3, 7, 16)",1.0
波次103,"(5, 5, 11, 15, 16, 17)",2.0
波次103,"(5, 1, 2, 7, 8, 16)",2.0
波次103,"(5, 3, 11, 14, 15, 17)",1.0
波次103,"(5, 1, 2, 8, 9, 16)",1.0
波次103,"(5, 1, 2, 8, 16, 17)",1.0
波次103,"(5, 1, 7, 8, 16)",1.0
波次103,"(5, 2, 5, 15, 17)",1.0
波次103,"(5, 1, 2, 4, 11, 16)",1.0
波次103,"(5, 3, 11, 12, 14, 16)",1.0
波次103,"(5, 1, 6, 15, 16)",1.0
波次103,"(5, 3, 5, 12, 16)",1.0
波次103,"(5, 1, 7, 8, 11, 16)",1.0
波次103,"(5, 1, 3, 11, 12, 15)",1.0
波次103,"(5, 1, 11, 12, 14, 16)",1.0
波次103,"(5, 2, 4, 5, 8, 16)",1.0
波次103,"(9, 4, 8, 9, 11, 14, 16, 17)",2.0
波次103,"(9, 1, 8, 9, 11, 16, 17)",2.0
波次103,"(9, 1, 2, 4, 13, 14, 15, 16)",2.0
波次103,"(9, 1, 2, 3, 5, 11, 16, 17)",1.0
波次103,"(9, 2, 3, 4, 9, 14, 16, 17)",1.0
波次103,"(9, 4, 8, 9, 11, 16, 17)",1.0
波次103,"(9, 1, 2, 4, 6, 7, 16)",1.0
波次103,"(9, 2, 3, 7, 11, 12, 16, 17)",1.0
波次103,"(9, 1, 2, 3, 8, 14, 16, 17)",1.0
波次103,"(9, 2, 3, 4, 11, 14, 16, 17)",1.0
波次103,"(9, 3, 4, 9, 14, 16, 17)",1.0
波次103,"(9, 1, 4, 8, 9, 16)",1.0
波次103,"(9, 1, 2, 4, 9, 14, 15, 17)",1.0
波次103,"(9, 2, 3, 4, 8, 11, 16, 17)",1.0
波次103,"(9, 3, 4, 9, 12, 14, 16)",1.0
波次103,"(9, 4, 7, 8, 9, 11, 16, 17)",1.0
波次103,"(9, 1, 3, 5, 12, 14, 16)",1.0
波次103,"(9, 3, 4, 5, 9, 12, 16)",1.0
波次103,"(9, 1, 2, 7, 8, 11, 16, 17)",1.0
波次103,"(9, 3, 4, 7, 9, 12, 16)",1.0
波次103,"(9, 1, 2, 4, 7, 8, 16)",2.0
波次103,"(9, 2, 3, 4, 6, 14, 16, 17)",1.0
波次103,"(9, 1, 3, 4, 7, 14, 16)",1.0
波次103,"(9, 2, 3, 9, 12, 16, 17)",1.0
波次103,"(9, 3, 7, 11, 12, 14, 16, 17)",1.0
波次103,"(9, 3, 4, 7, 11, 12, 14, 16)",1.0
波次103,"(9, 3, 4, 9, 11, 12, 14, 16)",1.0
波次103,"(9, 1, 2, 4, 9, 14, 16)",1.0
波次103,"(9, 3, 5, 12, 14, 16, 17)",1.0
波次103,"(9, 1, 2, 9, 11, 14, 16, 17)",1.0
波次103,"(9, 1, 3, 6, 14, 15, 17)",1.0
波次103,"(9, 2, 3, 9, 14, 16, 17)",1.0
波次103,"(9, 1, 3, 6, 7, 15, 17)",1.0
波次103,"(9, 9, 11, 12, 14, 16, 17)",1.0
波次103,"(9, 1, 4, 6, 7, 16)",1.0
波次103,"(9, 3, 4, 5, 14, 16, 17)",1.0
波次103,"(9, 1, 3, 9, 16, 17)",1.0
波次103,"(9, 4, 5, 7, 11, 16, 17)",1.0
波次103,"(9, 1, 2, 5, 16, 17)",1.0
波次103,"(9, 1, 5, 9, 16, 17)",1.0
波次103,"(9, 1, 3, 7, 11, 12, 16)",1.0
波次103,"(9, 2, 3, 4, 7, 12, 14, 16)",1.0
波次103,"(9, 3, 4, 8, 9, 14, 16, 17)",1.0
波次103,"(9, 1, 2, 3, 14, 16, 17)",1.0
波次103,"(9, 1, 2, 3, 4, 11, 14, 16)",1.0
波次103,"(9, 3, 4, 5, 7, 11, 16, 17)",1.0
波次103,"(9, 1, 6, 11, 14, 16, 17)",1.0
波次103,"(9, 3, 4, 7, 11, 14, 16, 17)",1.0
波次103,"(9, 1, 5, 7, 11, 16, 17)",1.0
波次103,"(9, 7, 9, 12, 16, 17)",1.0
波次103,"(9, 1, 3, 5, 8, 12, 16)",1.0
波次103,"(9, 1, 2, 3, 11, 14, 15, 17)",1.0
波次103,"(9, 2, 4, 5, 9, 16, 17)",1.0
波次104,"(2, 4, 7)",11.0
波次104,"(2, 1, 8)",64.0
波次104,"(6, 4, 5, 11, 14, 17)",2.0
波次104,"(6, 1, 4, 5, 6, 8)",1.0
波次104,"(6, 1, 3, 5, 11, 17)",1.0
波次104,"(6, 2, 12, 13, 14)",1.0
波次104,"(6, 1, 3, 6, 13, 17)",1.0
波次104,"(6, 2, 5, 11, 12)",3.0
波次104,"(6, 1, 3, 5, 11, 12)",2.0
波次104,"(6, 1, 2, 3, 4, 6)",3.0
波次104,"(6, 1, 2, 3, 12, 14)",2.0
波次104,"(6, 8, 11, 12, 13, 17)",4.0
波次104,"(6, 1, 4, 6, 11, 12, 13)",1.0
波次104,"(6, 1, 5, 8, 11, 12)",1.0
波次104,"(6, 3, 11, 12, 13, 17)",1.0
波次104,"(6, 2, 8, 11, 12, 14)",4.0
波次104,"(6, 1, 2, 8, 13)",2.0
波次104,"(6, 2, 5, 13, 17)",1.0
波次104,"(6, 2, 4, 8, 11, 13)",1.0
波次104,"(6, 1, 2, 6, 13)",4.0
波次104,"(6, 1, 3, 4, 8, 14)",1.0
波次104,"(6, 1, 2, 11, 12, 13)",1.0
波次104,"(6, 3, 5, 11, 12, 17)",2.0
波次104,"(6, 1, 4, 5, 6, 11, 12)",1.0
波次104,"(6, 1, 2, 4, 11, 12)",1.0
波次104,"(6, 5, 6, 12, 14)",1.0
波次104,"(6, 2, 3, 4, 5)",1.0
波次104,"(6, 1, 3, 6, 11)",2.0
波次104,"(6, 5, 6, 11, 12)",1.0
波次104,"(6, 1, 4, 6, 11, 14)",3.0
波次104,"(6, 1, 4, 6, 11)",2.0
波次104,"(6, 1, 2, 4, 14)",3.0
波次104,"(6, 1, 3, 4, 5, 6)",1.0
波次104,"(6, 1, 6, 7, 8, 11)",3.0
波次104,"(6, 4, 5, 6, 8, 12)",1.0
波次104,"(6, 1, 2, 4, 7, 14)",1.0
波次104,"(6, 2, 11, 12, 14)",3.0
波次104,"(6, 1, 2, 4, 6, 14)",2.0
波次104,"(6, 5, 6, 11, 12, 17)",1.0
波次104,"(6, 5, 11, 12, 13, 17)",1.0
波次104,"(6, 1, 2, 4, 8, 14)",3.0
波次104,"(6, 1, 11, 12, 14, 17)",1.0
波次104,"(6, 3, 11, 12, 14)",4.0
波次104,"(6, 2, 11, 12, 17)",3.0
波次104,"(6, 4, 7, 8, 11)",1.0
波次104,"(6, 2, 7, 13, 17)",1.0
波次104,"(6, 8, 11, 13, 14, 17)",1.0
波次104,"(6, 2, 3, 4, 6, 7)",2.0
波次104,"(6, 2, 4, 5, 11, 17)",2.0
波次104,"(6, 1, 4, 6, 7, 8)",1.0
波次104,"(6, 1, 7, 8, 11, 17)",2.0
波次104,"(6, 3, 4, 8, 11, 14)",1.0
波次104,"(6, 2, 6, 12, 13)",1.0
波次104,"(6, 2, 4, 11, 13)",1.0
波次104,"(6, 1, 4, 6, 12, 14)",1.0
波次104,"(6, 3, 6, 8, 12)",1.0
波次104,"(6, 5, 6, 8, 11, 17)",1.0
波次104,"(6, 1, 2, 3, 5, 12)",1.0
波次104,"(6, 2, 4, 11)",2.0
波次104,"(6, 2, 3, 4, 11, 13)",1.0
波次104,"(6, 3, 6, 11, 12, 13)",1.0
波次104,"(6, 2, 3, 4, 5, 11)",2.0
波次104,"(6, 3, 4, 8, 11)",1.0
波次104,"(6, 2, 4, 5, 14, 17)",3.0
波次104,"(6, 1, 2, 8, 12)",2.0
波次104,"(6, 1, 2, 6, 11)",8.0
波次104,"(6, 1, 3, 8, 12, 13)",1.0
波次104,"(6, 1, 2, 7, 8, 12)",1.0
波次104,"(6, 1, 5, 11, 13)",1.0
波次104,"(6, 1, 2, 6, 14)",7.0
波次104,"(6, 1, 2, 6, 14, 17)",2.0
波次104,"(6, 2, 3, 8, 11, 14, 17)",2.0
波次104,"(6, 1, 3, 6, 7, 12)",4.0
波次104,"(6, 2, 8, 11, 14, 17)",1.0
波次104,"(6, 3, 4, 5, 6, 17)",1.0
波次104,"(6, 1, 6, 8, 12, 13)",1.0
波次104,"(6, 4, 8, 11, 13)",2.0
波次104,"(6, 2, 3, 5, 17)",2.0
波次104,"(6, 1, 3, 4, 5, 6, 17)",1.0
波次104,"(6, 2, 3, 4, 14)",2.0
波次104,"(6, 3, 4, 11, 12, 17)",4.0
波次104,"(6, 3, 5, 11, 17)",2.0
波次104,"(6, 1, 4, 6, 8, 11)",1.0
波次104,"(6, 1, 3, 6, 7)",3.0
波次104,"(6, 2, 4, 8, 14)",1.0
波次104,"(6, 3, 4, 7, 11, 17)",3.0
波次104,"(6, 7, 11, 12, 13)",1.0
波次104,"(6, 2, 3, 6, 11, 17)",3.0
波次104,"(6, 1, 6, 12, 14)",2.0
波次104,"(6, 1, 6, 7, 11, 12)",3.0
波次104,"(6, 3, 7, 11, 12)",3.0
波次104,"(6, 1, 3, 7, 8, 11)",1.0
波次104,"(6, 4, 7, 8, 11, 12)",3.0
波次104,"(6, 2, 3, 11, 13, 17)",2.0
波次104,"(6, 5, 7, 11, 17)",1.0
波次104,"(6, 1, 2, 4, 5, 13)",1.0
波次104,"(6, 2, 3, 5, 12, 17)",1.0
波次104,"(6, 1, 3, 4, 11, 13)",1.0
波次104,"(6, 3, 4, 11, 14, 17)",2.0
波次104,"(6, 2, 3, 4, 8, 14)",2.0
波次104,"(6, 1, 6, 8, 12, 17)",1.0
波次104,"(6, 1, 6, 7, 8, 12)",1.0
波次104,"(6, 2, 3, 6, 12, 17)",1.0
波次104,"(6, 1, 3, 4, 8, 13)",1.0
波次104,"(6, 2, 4, 6, 12, 17)",3.0
波次104,"(6, 2, 4, 8, 11, 12)",2.0
波次104,"(6, 1, 2, 7, 14, 17)",2.0
波次104,"(6, 3, 4, 5, 6, 11)",1.0
波次104,"(6, 3, 4, 6, 11)",1.0
波次104,"(6, 3, 4, 5, 11)",2.0
波次104,"(6, 5, 6, 8, 12, 17)",1.0
波次104,"(6, 2, 4, 5, 12, 14)",2.0
波次104,"(6, 1, 2, 6, 12, 17)",4.0
波次104,"(6, 1, 3, 11, 12)",2.0
波次104,"(6, 1, 2, 3, 6, 7)",1.0
波次104,"(6, 1, 2, 11, 13, 17)",2.0
波次104,"(6, 1, 3, 5, 6, 12)",1.0
波次104,"(6, 1, 3, 4, 5, 8)",1.0
波次104,"(6, 1, 6, 12, 14, 17)",3.0
波次104,"(6, 1, 2, 4, 7, 11)",2.0
波次104,"(6, 1, 2, 6, 11, 13, 17)",1.0
波次104,"(6, 2, 3, 8, 13, 17)",2.0
波次104,"(6, 1, 3, 4, 5, 14)",1.0
波次104,"(6, 3, 6, 12, 13)",1.0
波次104,"(6, 2, 7, 8, 17)",1.0
波次104,"(6, 1, 2, 6, 7, 14)",1.0
波次104,"(6, 2, 8, 12, 13, 17)",2.0
波次104,"(6, 2, 5, 11, 17)",1.0
波次104,"(6, 11, 12, 13, 14)",2.0
波次104,"(6, 4, 6, 11, 13, 17)",1.0
波次104,"(6, 2, 3, 11, 17)",1.0
波次104,"(6, 2, 5, 12, 14, 17)",1.0
波次104,"(6, 2, 6, 7, 11, 12)",1.0
波次104,"(6, 1, 2, 6, 12, 13, 17)",1.0
波次104,"(6, 1, 6, 12, 13, 14)",1.0
波次104,"(6, 1, 2, 3, 6, 12)",1.0
波次104,"(6, 1, 3, 6, 11, 12, 14)",2.0
波次104,"(6, 4, 8, 11, 13, 17)",2.0
波次104,"(6, 1, 2, 6, 7, 11)",1.0
波次104,"(6, 2, 11, 17)",3.0
波次104,"(6, 2, 4, 13, 14)",1.0
波次104,"(6, 1, 3, 6, 12, 17)",2.0
波次104,"(6, 1, 2, 8)",4.0
波次104,"(6, 3, 8, 14, 17)",1.0
波次104,"(6, 1, 2, 8, 11)",1.0
波次104,"(6, 2, 4, 8, 11, 14)",1.0
波次104,"(6, 3, 4, 7, 8)",1.0
波次104,"(6, 1, 8, 11, 13, 17)",2.0
波次104,"(6, 1, 5, 11, 14, 17)",1.0
波次104,"(6, 1, 3, 6)",8.0
波次104,"(6, 1, 2, 4, 6, 7)",1.0
波次104,"(6, 1, 2, 3, 5, 6)",1.0
波次104,"(6, 1, 2, 5, 14)",1.0
波次104,"(6, 2, 3, 13, 17)",1.0
波次104,"(6, 3, 4, 5, 6, 12)",1.0
波次104,"(6, 1, 3, 8, 11)",1.0
波次104,"(6, 2, 3, 5, 12)",1.0
波次104,"(6, 3, 4, 7, 11)",3.0
波次104,"(6, 1, 3, 5, 11)",1.0
波次104,"(6, 1, 2, 7, 11)",1.0
波次104,"(6, 2, 3, 5, 11, 17)",1.0
波次104,"(6, 4, 6, 8, 13, 17)",1.0
波次104,"(6, 1, 3, 6, 8)",1.0
波次104,"(6, 2, 4, 8, 14, 17)",2.0
波次104,"(6, 2, 4, 7, 11)",1.0
波次104,"(6, 1, 2, 4, 11, 17)",2.0
波次104,"(6, 2, 12, 13, 14, 17)",1.0
波次104,"(6, 1, 3, 4, 5, 13)",1.0
波次104,"(6, 2, 3, 7, 12, 17)",1.0
波次104,"(6, 1, 2, 13, 14, 17)",1.0
波次104,"(6, 6, 8, 12, 13)",1.0
波次104,"(6, 2, 5, 6, 14, 17)",1.0
波次104,"(6, 2, 4, 11, 12)",1.0
波次104,"(6, 1, 2, 3, 8, 14)",1.0
波次104,"(6, 2, 6, 8, 11, 12)",2.0
波次104,"(6, 3, 4, 6, 17)",2.0
波次104,"(6, 5, 7, 8, 12, 17)",2.0
波次104,"(6, 1, 2, 4, 5, 8)",1.0
波次104,"(6, 2, 4, 8, 13, 17)",1.0
波次104,"(6, 3, 4, 5, 11, 12)",1.0
波次104,"(6, 1, 2, 3, 8, 12)",2.0
波次104,"(6, 1, 6, 7, 14)",1.0
波次104,"(6, 1, 2, 7, 14)",3.0
波次104,"(6, 2, 4, 5, 8, 17)",1.0
波次104,"(6, 3, 11, 12, 14, 17)",1.0
波次104,"(6, 2, 4, 6, 11, 13)",1.0
波次104,"(6, 1, 6, 8, 12)",2.0
波次104,"(6, 3, 4, 5, 14, 17)",1.0
波次104,"(6, 1, 2, 4, 8, 12)",2.0
波次104,"(6, 1, 4, 6, 11, 17)",1.0
波次104,"(6, 7, 8, 11, 17)",1.0
波次104,"(6, 1, 4, 6, 7, 14)",2.0
波次104,"(6, 1, 2, 12, 14, 17)",1.0
波次104,"(6, 1, 6, 11, 13)",1.0
波次104,"(6, 4, 6, 11, 12)",2.0
波次104,"(6, 3, 6, 11, 13, 17)",1.0
波次104,"(6, 2, 4, 8, 12, 14)",2.0
波次104,"(6, 3, 11, 14, 17)",1.0
波次104,"(6, 3, 4, 8, 12, 14)",2.0
波次104,"(6, 1, 2, 3, 17)",2.0
波次104,"(6, 1, 2, 3, 11)",1.0
波次104,"(6, 1, 4, 6, 8, 17)",1.0
波次104,"(6, 3, 8, 12, 14)",3.0
波次104,"(6, 2, 3, 11, 12, 17)",1.0
波次104,"(6, 1, 3, 4, 6)",3.0
波次104,"(6, 3, 4, 11, 12, 13)",1.0
波次104,"(6, 3, 8, 12, 13)",1.0
波次104,"(6, 1, 7, 11, 12, 14)",1.0
波次104,"(6, 2, 4, 6, 13)",1.0
波次104,"(6, 2, 4, 5, 6, 11)",1.0
波次104,"(6, 1, 3, 5, 6)",1.0
波次104,"(6, 1, 7, 11, 14)",3.0
波次104,"(6, 1, 3, 4, 7, 11)",1.0
波次104,"(6, 1, 2, 4, 13, 14)",1.0
波次104,"(6, 2, 6, 13, 17)",1.0
波次104,"(6, 2, 8, 14, 17)",1.0
波次104,"(6, 2, 3, 5, 6, 12)",1.0
波次104,"(6, 1, 3, 5, 14)",1.0
波次104,"(6, 3, 4, 6, 12, 13)",1.0
波次104,"(6, 3, 8, 12, 13, 17)",1.0
波次104,"(6, 2, 3, 4, 5, 12)",1.0
波次104,"(6, 1, 2, 7, 8)",1.0
波次104,"(6, 1, 6, 8, 13)",1.0
波次104,"(6, 3, 4, 5, 12, 14)",1.0
波次104,"(6, 2, 3, 4, 6, 12)",1.0
波次104,"(6, 1, 2, 8, 12, 14)",1.0
波次104,"(6, 1, 2, 6, 7, 17)",1.0
波次104,"(6, 3, 4, 5, 8, 17)",1.0
波次104,"(6, 2, 3, 6, 12)",1.0
波次104,"(6, 2, 3, 4, 8)",1.0
波次104,"(6, 1, 2, 8, 11, 17)",3.0
波次104,"(6, 1, 2, 4, 5, 14)",2.0
波次104,"(6, 1, 3, 4, 6, 7)",2.0
波次104,"(6, 1, 2, 3, 11, 12)",2.0
波次104,"(6, 1, 2, 3, 4)",1.0
波次104,"(6, 3, 7, 11, 17)",1.0
